mano abierta;1;Thumb:	CMC-Abd: 0,	CMC-Tw: 19,	CMC-Flx: -22,	MCP-Flx: 13,	IP-Flx: 29 Index:	MCP-Abd: 0,	MCP-Flx: 0,	PIP-Flx: 1,	DIP-Flx: 1 Middle:	MCP-Abd: 0,	MCP-Flx: 6,	PIP-Flx: 8,	DIP-Flx: 7 Ring:	MCP-Abd: 0,	MCP-Flx: 0,	PIP-Flx: 0,	DIP-Flx: 0 Pinky:	MCP-Abd: 0,	MCP-Flx: 0,	PIP-Flx: 0,	DIP-Flx: 0
mano cerrada;2;Thumb:	CMC-Abd: 60,	CMC-Tw: -20,	CMC-Flx: 5,	MCP-Flx: 40,	IP-Flx: 90 Index:	MCP-Abd: 0,	MCP-Flx: 70,	PIP-Flx: 100,	DIP-Flx: 90 Middle:	MCP-Abd: 0,	MCP-Flx: 70,	PIP-Flx: 100,	DIP-Flx: 90 Ring:	MCP-Abd: 0,	MCP-Flx: 70,	PIP-Flx: 100,	DIP-Flx: 90 Pinky:	MCP-Abd: 0,	MCP-Flx: 70,	PIP-Flx: 100,	DIP-Flx: 90
indice cerrado;3;Thumb:	CMC-Abd: 60,	CMC-Tw: -19,	CMC-Flx: 5,	MCP-Flx: 40,	IP-Flx: 90 Index:	MCP-Abd: 0,	MCP-Flx: 0,	PIP-Flx: 0,	DIP-Flx: 0 Middle:	MCP-Abd: 0,	MCP-Flx: 1,	PIP-Flx: 1,	DIP-Flx: 1 Ring:	MCP-Abd: 0,	MCP-Flx: 0,	PIP-Flx: 0,	DIP-Flx: 0 Pinky:	MCP-Abd: 0,	MCP-Flx: 0,	PIP-Flx: 0,	DIP-Flx: 0
mano cerrada;2;Thumb:	CMC-Abd: 32,	CMC-Tw: -1,	CMC-Flx: -16,	MCP-Flx: 19,	IP-Flx: 43 Index:	MCP-Abd: 0,	MCP-Flx: 59,	PIP-Flx: 84,	DIP-Flx: 76 Middle:	MCP-Abd: 0,	MCP-Flx: 61,	PIP-Flx: 87,	DIP-Flx: 79 Ring:	MCP-Abd: 0,	MCP-Flx: 68,	PIP-Flx: 98,	DIP-Flx: 88 Pinky:	MCP-Abd: 0,	MCP-Flx: 68,	PIP-Flx: 98,	DIP-Flx: 88
mano cerrada;2;Thumb:	CMC-Abd: 35,	CMC-Tw: -3,	CMC-Flx: -14,	MCP-Flx: 21,	IP-Flx: 47 Index:	MCP-Abd: 0,	MCP-Flx: 66,	PIP-Flx: 94,	DIP-Flx: 85 Middle:	MCP-Abd: 0,	MCP-Flx: 64,	PIP-Flx: 91,	DIP-Flx: 82 Ring:	MCP-Abd: 0,	MCP-Flx: 70,	PIP-Flx: 100,	DIP-Flx: 90 Pinky:	MCP-Abd: 0,	MCP-Flx: 70,	PIP-Flx: 100,	DIP-Flx: 90
pulgar cerrada;3;Thumb:	CMC-Abd: 28,	CMC-Tw: 1,	CMC-Flx: -5,	MCP-Flx: 30,	IP-Flx: 67 Index:	MCP-Abd: 0,	MCP-Flx: 19,	PIP-Flx: 27,	DIP-Flx: 24 Middle:	MCP-Abd: 0,	MCP-Flx: 17,	PIP-Flx: 25,	DIP-Flx: 22 Ring:	MCP-Abd: 0,	MCP-Flx: 13,	PIP-Flx: 18,	DIP-Flx: 17 Pinky:	MCP-Abd: 0,	MCP-Flx: 13,	PIP-Flx: 18,	DIP-Flx: 17
pulgar cerrado;3;Thumb:	CMC-Abd: 29,	CMC-Tw: 0,	CMC-Flx: -6,	MCP-Flx: 29,	IP-Flx: 66 Index:	MCP-Abd: 0,	MCP-Flx: 20,	PIP-Flx: 29,	DIP-Flx: 26 Middle:	MCP-Abd: 0,	MCP-Flx: 18,	PIP-Flx: 26,	DIP-Flx: 23 Ring:	MCP-Abd: 0,	MCP-Flx: 13,	PIP-Flx: 18,	DIP-Flx: 17 Pinky:	MCP-Abd: 0,	MCP-Flx: 13,	PIP-Flx: 18,	DIP-Flx: 17
pulgar cerrado;3;Thumb:	CMC-Abd: 29,	CMC-Tw: 0,	CMC-Flx: -6,	MCP-Flx: 29,	IP-Flx: 65 Index:	MCP-Abd: 0,	MCP-Flx: 21,	PIP-Flx: 30,	DIP-Flx: 27 Middle:	MCP-Abd: 0,	MCP-Flx: 19,	PIP-Flx: 27,	DIP-Flx: 24 Ring:	MCP-Abd: 0,	MCP-Flx: 13,	PIP-Flx: 18,	DIP-Flx: 17 Pinky:	MCP-Abd: 0,	MCP-Flx: 13,	PIP-Flx: 18,	DIP-Flx: 17
mano abierta;1;Thumb:	CMC-Abd: 60,	CMC-Tw: -20,	CMC-Flx: 5,	MCP-Flx: 40,	IP-Flx: 90 Index:	MCP-Abd: 0,	MCP-Flx: 0,	PIP-Flx: 0,	DIP-Flx: 0 Middle:	MCP-Abd: 0,	MCP-Flx: 0,	PIP-Flx: 0,	DIP-Flx: 0 Ring:	MCP-Abd: 0,	MCP-Flx: 70,	PIP-Flx: 100,	DIP-Flx: 90 Pinky:	MCP-Abd: 0,	MCP-Flx: 70,	PIP-Flx: 100,	DIP-Flx: 90
